step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
517,5166,0.5331512934057006,262,53,47,179,344,4282
518,5153,0.5305618536609106,225,68,35,183,387,4268
519,5179,0.5357389482418118,265,44,55,167,353,4269
520,5165,0.532952167341895,255,60,28,181,376,4279
521,5171,0.5341467640408326,265,39,48,156,380,4277
522,5133,0.5265749335825418,250,46,29,172,360,4314
523,5125,0.5249791874789399,227,34,41,147,373,4311
524,5092,0.5183916984915315,248,61,21,151,348,4296
525,5101,0.5201890172928251,208,39,50,128,369,4298
526,5078,0.5155949400822015,250,70,34,140,313,4294
527,5113,0.522584621665965,210,43,56,146,357,4266
528,5107,0.5213869424423259,239,75,28,167,316,4288
529,5129,0.5257771263446831,203,55,49,167,359,4274
530,5134,0.526774364350342,252,67,40,178,309,4283
531,5154,0.5307611015572565,208,59,47,183,364,4273
532,5159,0.5317571926842182,251,55,45,169,332,4302
533,5162,0.532354726408728,216,70,42,182,367,4282
534,5180,0.5359379207244089,230,56,60,159,345,4312
535,5171,0.5341467640408326,218,83,43,176,358,4302
536,5200,0.5399148845555657,232,53,66,171,345,4304
537,5200,0.5399148845555657,224,89,39,190,356,4302
538,5243,0.5484475212041925,224,57,71,180,348,4320
539,5246,0.5490418186280149,252,87,39,215,344,4306
540,5275,0.5547792351072146,230,49,71,206,373,4317
541,5247,0.5492398867665745,252,70,39,223,356,4335
542,5249,0.5496359761703216,234,40,58,211,380,4324
543,5230,0.5458706565541939,255,55,35,203,374,4327
544,5227,0.5452756412159336,237,48,47,179,384,4335
545,5183,0.5365347692771808,244,61,34,186,363,4339
546,5190,0.5379270059740935,226,39,54,169,380,4315
547,5175,0.5349429451582144,278,64,31,177,355,4285
548,5175,0.5349429451582144,232,42,47,170,394,4290
549,5149,0.5297647652735744,261,55,32,176,348,4303
550,5156,0.5311595678680396,239,46,46,154,390,4274
551,5140,0.5279707673355735,269,42,38,163,340,4304
552,5123,0.5245801699523414,225,58,29,167,382,4279
553,5114,0.5227842099971101,253,52,37,163,348,4270
554,5108,0.5215865730950419,220,57,42,156,375,4264
555,5124,0.5247796826706514,267,48,41,160,343,4249
556,5116,0.5231833647685151,217,64,36,159,373,4275
557,5112,0.5223850261224869,243,56,46,162,337,4272
558,5114,0.5227842099971101,224,57,44,170,363,4254
559,5113,0.522584621665965,228,61,44,180,334,4267
560,5120,0.5239815849711045,221,67,45,186,355,4239
561,5139,0.5277713887758503,258,56,56,175,350,4225
562,5137,0.5273726051413388,230,57,45,173,376,4258
563,5106,0.5211873049583106,229,65,38,184,362,4259
564,5111,0.5221854234301587,226,49,50,179,366,4236
565,5092,0.5183916984915315,238,73,31,176,361,4232
566,5110,0.5219858136524729,229,51,56,148,388,4220
567,5098,0.5195899667855971,245,71,34,165,353,4242
568,5119,0.5237820412465812,234,57,52,161,369,4225
569,5113,0.522584621665965,251,70,44,153,361,4240
570,5129,0.5257771263446831,248,38,59,161,365,4242
571,5102,0.5203886879801166,232,70,26,176,375,4250
572,5111,0.5221854234301587,244,38,55,170,345,4250
573,5091,0.5181919661671094,226,64,25,171,381,4244
574,5093,0.5185914249385739,207,52,49,137,362,4284
575,5073,0.514595851900062,226,64,34,158,316,4295
576,5089,0.5177924841407634,213,49,48,145,361,4257
577,5082,0.516394121271149,251,50,43,153,316,4276
578,5055,0.5109982256768414,193,64,26,169,369,4261
579,5062,0.5123974584599243,234,43,50,158,312,4258
580,5046,0.5091989618899182,199,71,32,173,349,4238
581,5047,0.5093988927112105,220,44,50,171,318,4243
582,5046,0.5091989618899182,194,68,35,171,346,4233
583,5062,0.5123974584599243,236,54,48,169,312,4227
584,5070,0.5139963424803272,210,66,38,187,340,4221
585,5079,0.5157947430170885,206,59,49,174,328,4254
586,5087,0.5173929793688865,210,69,39,186,330,4245
587,5094,0.518791145444586,208,60,52,186,327,4254
588,5112,0.5223850261224869,232,51,43,183,340,4245
589,5094,0.518791145444586,219,57,36,171,349,4280
590,5102,0.5203886879801166,229,45,47,156,342,4275
591,5078,0.5155949400822015,239,55,29,164,344,4271
592,5079,0.5157947430170885,220,32,43,154,347,4282
593,5048,0.5095988205259202,208,52,25,149,329,4316
594,5059,0.5117978097786117,193,47,40,138,325,4305
595,5042,0.5083992098172083,208,58,32,144,299,4318
596,5051,0.5101985852914975,206,40,46,123,339,4288
597,5023,0.5045998702230603,224,41,32,137,292,4325
598,5004,0.5007999993173339,188,32,29,131,339,4304
599,4976,0.4952001474505644,211,41,23,124,297,4308
600,4969,0.4938003177511237,192,41,28,126,309,4280
601,4965,0.49300045729748126,194,50,29,120,290,4286
602,4964,0.4928004976227253,193,38,34,139,274,4287
603,4956,0.4912009085167646,179,56,22,140,302,4265
604,4954,0.49080103811008197,190,40,43,124,283,4276
605,4943,0.48860197498133134,190,51,26,140,290,4257
606,4925,0.4850044983805899,172,47,32,135,303,4254
607,4921,0.4842052569829114,188,34,38,139,272,4254
608,4909,0.4818080338328906,172,58,22,135,316,4218
609,4920,0.4840054590972979,210,41,38,125,278,4217
610,4923,0.4846048678382114,185,55,30,130,301,4219
611,4929,0.4858038164860481,198,53,39,138,274,4221
612,4937,0.48740266649067077,194,48,38,145,300,4204
613,4946,0.4892016793026025,187,52,39,138,301,4220
614,4945,0.48900177432315844,206,49,37,148,284,4222
615,4947,0.4894015877358971,173,56,38,157,304,4217
616,4964,0.4928004976227253,217,51,45,145,292,4197
617,4985,0.49700003599948167,185,56,40,158,306,4219
618,4982,0.49640006220671,192,67,36,164,284,4242
619,5010,0.5019999893334016,189,44,52,164,295,4238
620,5015,0.5029999640005183,197,56,37,180,274,4266
621,5009,0.5017999922240404,172,53,43,167,307,4273
622,5006,0.5011999976960054,199,43,40,175,276,4276
623,5004,0.5007999993173339,173,51,36,165,311,4270
624,4988,0.49760001843183016,189,51,40,164,279,4281
625,4999,0.4998000000106667,192,43,41,168,299,4245
626,4988,0.49760001843183016,204,51,32,156,309,4247
627,4997,0.49940000028799975,202,51,39,153,312,4231
628,5008,0.5015999945386891,201,64,44,155,293,4240
629,5037,0.5073994597486681,205,59,55,164,301,4224
630,5040,0.5079993174032311,204,65,46,184,304,4234
631,5045,0.5089990281259547,203,56,51,189,324,4217
632,5046,0.5091989618899182,224,65,39,205,316,4196
633,5072,0.5143960200084604,221,54,54,191,342,4184
634,5073,0.514595851900062,240,69,39,195,334,4195
635,5093,0.5185914249385739,237,48,53,193,347,4195
636,5096,0.5191905683789575,232,62,38,210,331,4220
637,5120,0.5239815849711045,220,57,48,191,352,4228
638,5124,0.5247796826706514,221,71,42,201,323,4262
639,5133,0.5265749335825418,229,50,53,202,337,4253
640,5153,0.5305618536609106,236,58,41,202,341,4255
641,5157,0.5313587861564346,217,63,43,194,350,4286
642,5165,0.532952167341895,242,72,41,196,344,4262
643,5193,0.5385234990934241,225,56,59,197,353,4275
644,5206,0.5411070065158786,247,66,44,189,355,4292
645,5218,0.5434898259448921,235,57,53,191,360,4310
646,5222,0.544283662423418,233,65,46,204,339,4331
647,5237,0.5472585133646627,232,59,52,206,351,4322
648,5237,0.5472585133646627,239,63,46,201,348,4340
649,5250,0.549833997312478,240,47,53,195,357,4345
650,5235,0.5468620568590645,227,57,37,197,353,4379
651,5223,0.5444820865490716,228,46,45,193,346,4377
652,5214,0.5426957684834154,236,49,34,189,353,4362
653,5208,0.5415042766446152,245,57,33,185,351,4343
654,5206,0.5411070065158786,220,52,43,168,362,4363
655,5204,0.5407096841258419,232,61,38,167,347,4361
656,5200,0.5399148845555657,224,59,46,159,352,4364
657,5226,0.5450772739484988,236,58,45,174,337,4350
658,5245,0.5488437349470517,236,57,47,184,326,4376
659,5257,0.5512196997898399,234,63,41,186,349,4372
660,5258,0.5514175929043478,217,61,50,191,333,4405
661,5272,0.5541863592813504,218,62,51,189,346,4392
662,5283,0.5563594708096544,228,60,48,188,341,4407
663,5289,0.5575439014451464,230,70,44,201,347,4391
664,5302,0.5601079063631828,218,73,50,200,356,4392
665,5337,0.5669947029144579,263,67,54,203,349,4366
666,5347,0.5689577340217343,226,69,53,211,366,4412
667,5358,0.5711145657890458,240,65,57,206,361,4418
668,5363,0.5720940567328962,226,66,55,203,368,4440
669,5379,0.5752245964377727,260,71,45,218,358,4411
670,5391,0.5775685618240551,233,65,59,211,378,4433
671,5388,0.5769828935907939,233,73,51,208,375,4451
672,5418,0.5828295778986842,240,58,62,186,386,4456
673,5395,0.5783491133882382,249,74,42,204,357,4492
674,5405,0.5802987722891484,225,52,57,196,392,4473
675,5401,0.5795192058971206,260,70,38,201,356,4480
676,5410,0.5812726666092255,231,50,49,180,393,4498
677,5399,0.5791292736555131,269,58,39,171,364,4509
678,5397,0.5787392426652479,228,51,45,169,383,4523
679,5390,0.5773733632268729,245,60,41,168,354,4529
680,5391,0.5775685618240551,228,56,45,161,377,4523
681,5388,0.5769828935907939,243,62,43,165,350,4528
682,5367,0.5728772432130355,227,47,46,168,366,4534
683,5356,0.5707226129253178,242,47,39,174,354,4511
684,5344,0.568369049283621,238,51,38,164,371,4494
685,5330,0.5656193249329816,241,52,41,163,349,4498
686,5326,0.5648329393439125,232,48,41,155,360,4494
687,5310,0.5616841716618158,244,50,36,170,332,4494
688,5294,0.5585304278530905,211,56,36,174,358,4475
689,5302,0.5601079063631828,238,48,44,172,332,4460
690,5295,0.5587276779576763,230,53,33,182,346,4458
691,5286,0.5569517670738626,237,53,37,184,343,4441
692,5297,0.559122122505575,232,56,41,191,344,4422
693,5308,0.5612902207642568,238,63,45,181,354,4416
694,5325,0.5646362918030291,247,54,49,187,346,4425
695,5333,0.5662088976503826,235,62,42,199,353,4434
696,5343,0.568172778020505,227,54,46,192,350,4464
697,5346,0.5687615273434895,249,67,36,195,353,4443
698,5356,0.5707226129253178,222,49,54,184,362,4475
699,5346,0.5687615273434895,236,66,38,183,352,4481
700,5346,0.5687615273434895,227,62,43,181,376,4457
701,5352,0.5699384415283296,249,62,46,181,352,4456
702,5362,0.5718982034898707,230,68,49,174,373,4458
703,5383,0.5760062996324262,245,61,53,175,353,4475
704,5401,0.5795192058971206,245,75,40,190,368,4465
705,5423,0.5838018115276692,249,63,55,183,369,4482
706,5436,0.5863265518285521,256,70,43,196,370,4488
707,5439,0.5869085455130547,231,68,53,187,381,4516
708,5450,0.5890404340586652,242,67,51,191,367,4521
709,5471,0.5931010705893683,258,60,51,196,360,4525
710,5486,0.5959937903809612,249,78,48,190,389,4517
711,5504,0.5994562511215262,260,65,60,198,367,4536
712,5507,0.6000323736172976,241,83,49,205,399,4527
713,5518,0.6021424455490945,259,57,64,198,377,4552
714,5512,0.6009919624749557,231,76,51,202,401,4557
715,5511,0.6008001064856453,265,66,57,210,367,4547
716,5518,0.6021424455490945,244,60,51,208,412,4536
717,5490,0.5967640657254465,252,63,49,202,378,4574
718,5496,0.5979185835075718,266,50,50,196,402,4526
719,5484,0.5956084749750105,259,53,38,185,393,4568
720,5474,0.5936801381806376,239,74,38,177,400,4556
721,5465,0.5919421603995892,249,53,52,170,369,4581
722,5461,0.5911689843341857,250,55,39,181,384,4556
723,5448,0.588653064072993,248,56,41,170,378,4568
724,5441,0.5872964065443569,252,59,38,180,372,4547
725,5454,0.5898148425096383,235,63,39,163,395,4546
726,5461,0.5911689843341857,241,69,44,173,341,4586
727,5465,0.5919421603995892,214,59,49,178,366,4595
728,5460,0.5909756196683741,252,63,43,176,359,4572
729,5452,0.5894276936869893,221,49,52,171,368,4599
730,5443,0.5876841592424159,239,62,35,182,348,4586
731,5443,0.5876841592424159,216,51,47,170,361,4598
732,5430,0.5851618423601455,250,56,37,171,341,4588
733,5446,0.5882655841788389,224,38,44,155,373,4596
734,5411,0.5814673697425369,237,74,25,153,340,4617
735,5407,0.5806884055181848,202,40,53,142,367,4607
736,5406,0.5804936014488588,262,51,32,152,322,4588
737,5393,0.5779588862868809,193,50,35,146,369,4613
738,5393,0.5779588862868809,262,46,33,155,305,4592
739,5402,0.5797141348429632,200,60,31,142,380,4580
740,5392,0.5777637361967027,276,37,38,142,296,4613
741,5377,0.574833603445375,187,47,31,134,387,4606
742,5354,0.5703305713477922,252,43,33,137,297,4615
743,5341,0.5677801713243794,185,50,29,136,371,4583
744,5317,0.5630623843348204,235,49,36,123,301,4597
745,5314,0.5624718397138806,185,46,36,123,349,4578
746,5289,0.5575439014451464,227,57,33,127,294,4576
747,5296,0.5589249095286689,197,42,39,138,345,4528
748,5273,0.554384001773962,217,46,33,126,309,4565
749,5249,0.5496359761703216,197,30,31,128,327,4560
750,5209,0.5417028919553306,189,43,23,116,312,4566
751,5198,0.5395174083728297,193,35,30,111,302,4538
752,5183,0.5365347692771808,196,41,23,103,297,4538
753,5174,0.534743916412642,186,38,30,106,281,4542
754,5149,0.5297647652735744,177,41,23,118,276,4539
755,5129,0.5257771263446831,187,28,24,110,284,4516
756,5113,0.522584621665965,173,31,24,96,279,4526
757,5089,0.5177924841407634,178,32,26,83,269,4525
758,5076,0.5151953193196048,171,33,23,86,273,4503
759,5053,0.5105984122641027,148,55,23,87,267,4496
760,5053,0.5105984122641027,181,31,37,91,240,4473
761,5037,0.5073994597486681,160,39,23,113,251,4467
762,5022,0.5043998864248515,161,36,24,119,255,4442
763,5014,0.5027999707310338,155,33,27,108,248,4451
764,4996,0.49920000068266596,142,46,24,110,240,4452
765,4992,0.49840000546131086,147,28,37,112,226,4446
766,4968,0.4936003495024284,156,39,18,123,243,4413
767,4967,0.4934003833012854,149,23,28,121,240,4407
768,4950,0.4900013331200346,158,43,15,124,226,4401
769,4951,0.4902012547298601,141,28,33,117,229,4402
770,4924,0.4848046806803953,160,37,19,117,231,4387
771,4932,0.48640335294907855,150,28,27,108,251,4360
772,4924,0.4848046806803953,155,43,23,113,219,4379
773,4933,0.48660320721724915,133,41,32,118,231,4369
774,4941,0.4882021902213883,145,51,34,115,220,4368
775,4956,0.4912009085167646,137,45,42,115,233,4369
776,4967,0.4934003833012854,150,60,34,134,217,4361
777,4997,0.49940000028799975,142,46,39,146,235,4359
778,5004,0.5007999993173339,158,61,33,151,231,4363
779,5033,0.5065996166987145,136,40,50,145,251,4382
780,5033,0.5065996166987145,167,68,27,158,238,4375
781,5051,0.5101985852914975,137,48,45,156,272,4375
782,5065,0.5129970714585417,180,53,39,148,250,4381
783,5078,0.5155949400822015,161,60,40,141,288,4375
784,5098,0.5195899667855971,188,45,44,140,262,4399
785,5116,0.5231833647685151,184,62,29,144,297,4382
786,5117,0.5233829310818551,181,46,42,136,278,4433
787,5120,0.5239815849711045,192,45,35,145,284,4416
788,5119,0.5237820412465812,165,51,32,135,300,4437
789,5123,0.5245801699523414,189,56,32,130,278,4434
790,5125,0.5249791874789399,153,55,45,116,292,4462
791,5117,0.5233829310818551,188,47,34,133,262,4461
792,5124,0.5247796826706514,162,52,38,118,305,4442
793,5114,0.5227842099971101,181,61,35,124,262,4461
794,5150,0.5299640517645717,169,49,49,125,290,4432
795,5156,0.5311595678680396,185,60,34,145,250,4476
796,5169,0.5337486079749777,147,62,44,140,293,4470
797,5195,0.5389211000054653,202,50,51,130,258,4478
798,5190,0.5379270059740935,158,70,31,151,298,4487
799,5196,0.5391198819237942,186,36,59,136,266,4507
800,5192,0.5383246802246549,192,54,30,152,299,4469
801,5209,0.5417028919553306,197,34,44,145,287,4485
802,5197,0.5393186514003934,179,65,24,147,295,4499
803,5206,0.5411070065158786,179,42,49,138,280,4509
804,5196,0.5391198819237942,182,59,28,147,296,4494
805,5197,0.5393186514003934,184,36,39,140,290,4507
806,5175,0.5349429451582144,190,43,26,140,292,4506
807,5155,0.5309603396473088,175,43,30,130,298,4499
808,5134,0.526774364350342,169,40,34,127,284,4501
809,5125,0.5249791874789399,186,46,29,141,270,4462
810,5120,0.5239815849711045,159,46,38,133,281,4468
811,5108,0.5215865730950419,171,47,33,137,259,4473
812,5109,0.5217861968529306,163,37,34,123,284,4467
813,5092,0.5183916984915315,186,46,26,129,255,4467
814,5093,0.5185914249385739,168,29,34,130,275,4456
815,5083,0.5165939036265191,174,43,22,137,246,4471
816,5069,0.513796496971383,143,43,29,126,267,4475
817,5071,0.5141961835139519,173,38,33,123,239,4463
818,5059,0.5117978097786117,145,47,29,125,262,4463
819,5085,0.5169934523609448,181,42,36,122,245,4433
820,5080,0.515994540902702,177,49,26,133,258,4442
821,5091,0.5181919661671094,178,36,41,116,274,4435
822,5082,0.516394121271149,186,46,29,136,246,4448
823,5080,0.515994540902702,151,38,39,139,263,4452
824,5077,0.5153951321617888,166,55,32,136,257,4434
825,5098,0.5195899667855971,166,47,42,138,258,4426
826,5099,0.519789656631974,171,60,36,149,251,4431
827,5114,0.5227842099971101,158,46,45,162,257,4431
828,5123,0.5245801699523414,174,47,39,155,260,4439
829,5132,0.5263754943347868,197,35,36,140,289,4426
830,5117,0.5233829310818551,179,39,29,144,276,4465
831,5099,0.519789656631974,172,43,31,132,281,4458
832,5104,0.5207880097505367,203,36,31,125,282,4422
833,5095,0.5189908599459255,187,43,29,125,291,4429
834,5086,0.5171932186125777,193,31,36,127,266,4442
835,5052,0.5103985004408406,166,35,23,148,268,4446
836,5026,0.5051998125307774,177,16,26,127,276,4430
837,4998,0.4996000000853333,188,22,13,121,269,4413
838,4974,0.4948001874692227,171,17,17,99,269,4425
839,4953,0.49060110728878953,182,29,15,87,251,4410
840,4933,0.48660320721724915,171,29,22,72,259,4400
841,4930,0.4860036575196728,174,18,21,81,238,4401
842,4892,0.4784134269049583,154,34,12,80,246,4404
843,4889,0.47781457656984117,159,21,33,64,242,4373
844,4868,0.4736245056652133,157,29,14,79,229,4381
845,4851,0.4702352347264256,145,29,19,82,226,4367
846,4847,0.4694381463390895,159,24,19,88,209,4352
847,4838,0.46764527359127195,134,33,19,84,230,4347
848,4823,0.4646590307947754,136,27,23,85,206,4361
849,4804,0.4608801180762056,131,32,14,88,217,4341
850,4795,0.4590916481776184,137,20,25,80,198,4344
851,4782,0.45651017405510785,141,28,13,79,213,4321
852,4750,0.45016600268752205,133,19,17,72,206,4335
853,4734,0.4469998533931894,126,23,13,71,212,4305
854,4713,0.4428508367333329,139,14,17,60,193,4311
855,4693,0.43890678369186464,118,21,10,55,208,4301
856,4660,0.4324161639899626,114,21,12,58,173,4315
857,4646,0.4296694286522078,101,19,15,48,188,4289
858,4624,0.4253619281955026,111,26,12,49,166,4282
859,4638,0.42810179651012914,110,23,22,47,178,4244
860,4622,0.42497088832408403,99,40,18,60,149,4272
861,4637,0.4279059432671039,94,25,34,61,173,4235
862,4628,0.426144287694423,115,36,17,82,146,4241
863,4640,0.4284935705324441,97,29,27,72,193,4210
864,4641,0.42868949119410044,128,32,24,74,154,4228
865,4652,0.4308460809467741,90,37,26,85,188,4215
866,4637,0.4279059432671039,111,30,27,88,153,4243
867,4648,0.4300615584716705,97,32,21,92,193,4202
868,4641,0.42868949119410044,123,30,25,106,140,4224
869,4655,0.4314347009222951,92,40,24,101,199,4185
870,4673,0.4349704335129258,143,28,31,98,158,4197
871,4675,0.4353637081969709,107,46,18,108,212,4182
872,4691,0.4385127940977883,145,31,37,103,176,4183
873,4695,0.439300850317747,125,45,24,121,211,4165
874,4720,0.4442329857073724,138,28,34,110,202,4183
875,4723,0.44482560083530087,131,56,17,124,210,4182
876,4756,0.4513543642147505,135,35,40,108,213,4192
877,4757,0.4515524787958074,128,63,28,119,213,4205
878,4786,0.45730423151658456,128,37,51,108,218,4215
879,4810,0.46207299402590657,160,66,32,128,215,4185
880,4840,0.46804361920235915,155,46,47,142,227,4193
881,4865,0.4730262134250855,154,63,34,159,237,4193
882,4881,0.4762179587534188,149,52,44,152,247,4221
883,4904,0.48080943162104256,173,52,42,168,231,4215
884,4911,0.4822075158592366,141,60,38,163,279,4223
885,4936,0.4872027954698533,194,53,41,158,251,4214
886,4954,0.49080103811008197,161,58,37,153,294,4233
887,4973,0.49460020994220505,201,48,39,157,255,4254
